sample_id,lay_id,country,lay.type,lay.depth.to.top,lay.depth.to.bottom,horizon.designation,texture.description,fiscal.year,submit.proj.name,taxonomic.classification.name,county.lat.ycntr,county.long.xcntr,fips.code,area.id_country,area.id_county,area.name_country,area.name_county,area.code_country,area.code_county,latitude,longitude,total_carbon,organic_carbon,nitrogen_total,ph_h2o,sand_tot_psa
66572,23634,United States,horizon,5,21,Az2,Stratified Silty clay loam to Very fine sandy loam,2004,IUSS Tour,"Fine-silty over sandy or sandy-skeletal, mixed, superactive, thermic Typic Haplosalid",35.927905,-114.972065,32003,244,6270,United States,Clark,US,NV003,36.6811104,-114.2847214,2.38853,0.5,0.06821,8.73,6.1
66575,23637,United States,horizon,60,85,2Byz2,Loamy very fine sand,2004,IUSS Tour,"Fine-silty over sandy or sandy-skeletal, mixed, superactive, thermic Typic Haplosalid",35.927905,-114.972065,32003,244,6270,United States,Clark,US,NV003,36.6811104,-114.2847214,1.35235,0.3072,0.00504,8.75,66.9
66746,23677,United States,horizon,23,61,Bw2,Sandy loam,2004,Puget Lowlands   MLRA A2  San Juan & Island Co.s,"Coarse-loamy, isotic, mesic Vitrandic Haploxerept",47.831005,-123.612075,53031,244,7383,United States,Jefferson,US,WA031,48.077137,-122.800972,0.76709,0.77,0.0434,5.67,74.0
66763,23698,United States,horizon,18,38,Bw,Gravelly Sandy loam,2004,Puget Lowlands   MLRA A2  San Juan & Island Co.s,"Ashy over loamy, amorphic over mixed, mesic Aquic Vitrixerand",48.47669,-121.712955,53057,244,7396,United States,Skagit,US,WA057,48.4922218,-122.4453049,2.14136,2.14,0.16055,5.49,56.7
66794,23731,United States,horizon,13,36,Bw,Gravelly Fine sandy loam,2004,"Climate Monitoring Station, SNOTEL/SCAN","Ashy over loamy-skeletal, amorphic over isotic Humic Vitricryand",45.539875,-117.22053,41063,244,6544,United States,Wallowa,US,OR063,45.2652168,-117.1737366,2.94319,2.94,0.17979,4.82,46.4
67417,24080,United States,horizon,0,23,Ap,Loamy fine sand,2004,Headwaters MLRA,"Loamy, mixed, active, mesic Arenic Hapludalf",41.325515,-86.26057,18099,244,5112,United States,Marshall,US,IN099,41.2792511,-86.3629456,0.42369,0.42,0.05422,5.94,87.1
67426,24089,United States,horizon,0,20,Ap,Mucky* Fine sand,2004,Headwaters MLRA,"Sandy, mixed, mesic Abruptic Argiaquoll",40.977565,-87.39698,18111,244,5118,United States,Newton,US,IN111,41.0569725,-87.4094162,2.74746,2.75,0.22785,6.11,64.4
67434,24097,United States,horizon,0,20,Ap,Loam,2004,Headwaters MLRA,"Fine-loamy, mixed, active, nonacid, mesic Aeric Fluvaquent",41.395275,-85.423465,18113,244,5119,United States,Noble,US,IN113,41.3456116,-85.4560242,1.51411,1.51,0.14653,6.7,46.5
67443,24108,United States,horizon,0,28,Ap,Loamy fine sand,2004,Headwaters MLRA,"Sandy, mixed, mesic Fluvaquentic Endoaquoll",41.30219,-86.698325,18149,244,5137,United States,Starke,US,IN149,41.2526932,-86.755806,2.27393,2.27,0.18687,5.95,86.1
67908,24408,United States,horizon,0,18,Ap1,Loamy fine sand,2004,"Climate Monitoring Station, SNOTEL/SCAN","Coarse-loamy, mixed, superactive, thermic Udic Argiustoll",37.2377,-96.838915,20035,244,5172,United States,Cowley,US,KS035,37.1313896,-97.086113,0.75978,0.76,0.07356,5.67,72.4
67909,24409,United States,horizon,18,28,Ap2,Loamy fine sand,2004,"Climate Monitoring Station, SNOTEL/SCAN","Coarse-loamy, mixed, superactive, thermic Udic Argiustoll",37.2377,-96.838915,20035,244,5172,United States,Cowley,US,KS035,37.1313896,-97.086113,0.57947,0.58,0.07659,5.45,71.4
67910,24410,United States,horizon,28,47,Ap3,Fine sandy loam,2004,"Climate Monitoring Station, SNOTEL/SCAN","Coarse-loamy, mixed, superactive, thermic Udic Argiustoll",37.2377,-96.838915,20035,244,5172,United States,Cowley,US,KS035,37.1313896,-97.086113,0.788,0.79,0.07007,5.72,65.5
67915,24415,United States,horizon,0,17,Ap,Silty clay loam,2004,"Climate Monitoring Station, SNOTEL/SCAN","Fine, smectitic, mesic Oxyaquic Vertic Argiudoll",39.783355,-96.013955,20131,244,5220,United States,Nemaha,US,KS131,39.7004738,-96.162941,2.28165,2.28,0.18822,5.9,5.2
67916,24416,United States,horizon,17,28,BA,Silty clay loam,2004,"Climate Monitoring Station, SNOTEL/SCAN","Fine, smectitic, mesic Oxyaquic Vertic Argiudoll",39.783355,-96.013955,20131,244,5220,United States,Nemaha,US,KS131,39.7004738,-96.162941,1.19668,1.2,0.11649,6.08,1.6
67922,24422,United States,horizon,0,18,Ap,Silt loam,2004,"Climate Monitoring Station, SNOTEL/SCAN","Fine-silty, mixed, superactive, mesic Typic Argiustoll",39.784705,-99.347075,20147,244,5228,United States,Phillips,US,KS147,39.786335,-99.3295288,1.85802,1.86,0.17563,6.43,5.8
67927,24427,United States,horizon,129,175,Bk1,Silty clay loam,2004,"Climate Monitoring Station, SNOTEL/SCAN","Fine-silty, mixed, superactive, mesic Typic Argiustoll",39.784705,-99.347075,20147,244,5228,United States,Phillips,US,KS147,39.786335,-99.3295288,0.27284,0.1728,0.02075,8.4,9.6
68927,24945,United States,horizon,10,28,Bw1,Silt loam,2004,Nenana,,63.54357,-149.986675,2068,244,4266,United States,Denali Borough,US,AK068,64.2551956,-149.1718597,0.50163,0.5,0.0367,5.54,10.2
68929,24947,United States,horizon,49,76,2Bw3,Very fine sandy loam,2004,Nenana,,63.54357,-149.986675,2068,244,4266,United States,Denali Borough,US,AK068,64.2551956,-149.1718597,0.1371,0.14,0.02843,6.71,38.0
68937,24955,United States,horizon,71,79,Cf,Silt loam,2004,Nenana,"Coarse-silty, mixed, superactive Typic Histoturbel",63.54357,-149.986675,2068,244,4266,United States,Denali Borough,US,AK068,64.3443298,-149.1415253,1.48558,1.49,0.15891,7.16,7.5
68940,24958,United States,horizon,11,27,Bw1,Fine sandy loam,2004,Nenana,,63.54357,-149.986675,2068,244,4266,United States,Denali Borough,US,AK068,64.3437805,-149.2049103,0.31396,0.31,0.05956,6.01,62.4
68948,24966,United States,horizon,6,13,O,Silt loam,2004,Nenana,"Coarse-silty, mixed, superactive, subgelic Fluvaquentic Aquorthel",64.85606,-146.27598,2090,244,4268,United States,Fairbanks North Star Borough,US,AK090,64.8058853,-148.4186096,3.12919,3.13,0.1458,5.21,6.1
68949,24967,United States,horizon,13,25,C1,Very fine sandy loam,2004,Nenana,"Coarse-silty, mixed, superactive, subgelic Fluvaquentic Aquorthel",64.85606,-146.27598,2090,244,4268,United States,Fairbanks North Star Borough,US,AK090,64.8058853,-148.4186096,1.82916,1.83,0.10241,6.3,25.2
68954,24972,United States,horizon,4,7,A,,2004,Nenana,"Coarse-silty, mixed, superactive Typic Eutrocryept",64.85606,-146.27598,2090,244,4268,United States,Fairbanks North Star Borough,US,AK090,64.7925797,-148.1788635,7.46361,7.46,0.46257,5.72,7.2
68955,24973,United States,horizon,7,14,Bw1,Silt loam,2004,Nenana,"Coarse-silty, mixed, superactive Typic Eutrocryept",64.85606,-146.27598,2090,244,4268,United States,Fairbanks North Star Borough,US,AK090,64.7925797,-148.1788635,1.54091,1.54,0.11138,5.33,8.3
68962,24980,United States,horizon,12,28,Bw1,Fine sandy loam,2004,Nenana,"Coarse-loamy, mixed, superactive Typic Aquiturbel",64.85606,-146.27598,2090,244,4268,United States,Fairbanks North Star Borough,US,AK090,64.7484131,-148.1086731,0.87546,0.88,0.05216,6.74,6.2
68965,24983,United States,horizon,62,135,Cf,Loamy fine sand,2004,Nenana,"Coarse-loamy, mixed, superactive Typic Aquiturbel",64.85606,-146.27598,2090,244,4268,United States,Fairbanks North Star Borough,US,AK090,64.7484131,-148.1086731,0.51518,0.2332,0.02834,8.19,7.6
68968,24986,United States,horizon,15,29,Bgjj1,Silt loam,2004,Nenana,"Coarse-silty, mixed, superactive Typic Aquiturbel",64.85606,-146.27598,2090,244,4268,United States,Fairbanks North Star Borough,US,AK090,64.814888,-148.0432434,3.11435,3.11,0.19696,5.66,6.7
69158,24995,United States,horizon,0,4,A,Clay loam,2004,"Meagher Co, Montana","Fine, smectitic, superactive, frigid Vertic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6444435,-110.6777802,4.06696,4.07,0.37717,6.66,4.0
69159,24996,United States,horizon,4,19,Bt1,Clay,2004,"Meagher Co, Montana","Fine, smectitic, superactive, frigid Vertic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6444435,-110.6777802,1.67733,1.68,0.17187,6.715,2.9
69160,24997,United States,horizon,19,30,Bt2,Clay loam,2004,"Meagher Co, Montana","Fine, smectitic, superactive, frigid Vertic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6444435,-110.6777802,1.45726,1.46,0.18733,7.4,3.4
69164,25001,United States,horizon,10,22,Bt1,Sandy loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6386108,-110.680275,0.91176,0.9124,0.14178,7.59,34.3
69170,25007,United States,horizon,9,18,Bw1,Sandy loam,2004,"Meagher Co, Montana","Loamy, mixed, superactive, frigid, shallow Typic Haplustept",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6602783,-110.710556,1.23102,1.23,0.1655,6.11,43.9
69171,25008,United States,horizon,18,27,Bw2,Channery Sandy loam,2004,"Meagher Co, Montana","Loamy, mixed, superactive, frigid, shallow Typic Haplustept",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6602783,-110.710556,0.76666,0.77,0.14107,6.39,47.2
69173,25010,United States,horizon,0,10,Ap,Gravelly Loam,2004,"Meagher Co, Montana","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.5177765,-110.930275,3.6019,3.57,0.34529,7.23,50.3
69181,25018,United States,horizon,9,16,Bk1,Loam,2004,"Meagher Co, Montana","Coarse-loamy over sandy or sandy-skeletal, carbonatic, superactive, frigid Aridic Calciustept",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.5777779,-110.9505539,3.6372,1.576,0.19359,7.92,38.2
69188,25025,United States,horizon,0,8,A,Cobbly Silt loam,2004,"Meagher Co, Montana","Loamy-skeletal, carbonatic, superactive, frigid Aridic Calciustept",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.5944443,-110.944725,4.2704,3.3664,0.34797,7.89,18.9
69189,25026,United States,horizon,8,18,Bk1,Gravelly Loam,2004,"Meagher Co, Montana","Loamy-skeletal, carbonatic, superactive, frigid Aridic Calciustept",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.5944443,-110.944725,5.46247,2.484,0.28582,7.81,17.5
69193,25030,United States,horizon,0,10,A,Channery Loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.5625,-111.1066666,2.63106,2.5892,0.30037,7.85,30.5
69194,25031,United States,horizon,10,25,Bt,Clay loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.5625,-111.1066666,1.16761,1.0272,0.1148,8.13,26.0
69199,25036,United States,horizon,0,8,A,Loam,2004,"Meagher Co, Montana","Coarse-loamy, mixed, superactive, frigid Typic Calciustept",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.5619431,-111.0725021,4.49123,3.0032,0.32474,7.77,36.2
69200,25037,United States,horizon,8,16,Bk1,Loam,2004,"Meagher Co, Montana","Coarse-loamy, mixed, superactive, frigid Typic Calciustept",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.5619431,-111.0725021,5.59176,1.9828,0.27024,8.14,14.7
69205,25042,United States,horizon,0,5,A,Gravelly Sandy loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.5611115,-111.0797195,1.96551,1.9628,0.19583,6.91,43.5
69206,25043,United States,horizon,5,23,Bt,Gravelly Silty clay loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.5611115,-111.0797195,1.2447,1.0504,0.12016,7.78,45.6
69209,25046,United States,horizon,0,13,Ap,Loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.290554,-110.9322205,2.31014,2.31,0.24425,5.8,37.3
69210,25047,United States,horizon,13,27,Bt1,Gravelly Clay loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.290554,-110.9322205,0.66721,0.67,0.07149,7.08,32.0
69213,25050,United States,horizon,55,79,Bk2,Paragravelly Sandy loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.290554,-110.9322205,0.51126,0.0948,0.0084,8.71,68.8
69217,25054,United States,horizon,0,9,Ap,Loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.4766655,-110.9733353,1.32484,1.32,0.15894,5.87,31.7
69218,25055,United States,horizon,9,16,A/Bt,Gravelly Loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.4766655,-110.9733353,1.03201,1.03,0.11559,6.81,26.9
69219,25056,United States,horizon,16,25,Bt,Clay loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.4766655,-110.9733353,1.59133,0.9372,0.17234,7.92,26.3
69222,25059,United States,horizon,0,11,Ap,Gravelly Loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.4736099,-110.9974976,2.05177,2.05,0.20324,6.67,35.5
69223,25060,United States,horizon,11,22,Bt1,Gravelly Loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.4736099,-110.9974976,1.23885,1.24,0.16222,6.86,24.8
69229,25088,United States,horizon,5,10,Bt1,Loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Aridic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6255569,-111.0180588,1.57382,1.57,0.2042,7.4,27.4
69230,25089,United States,horizon,10,26,Bt2,Clay loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Aridic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6255569,-111.0180588,1.09242,1.132,1.16226,7.72,26.5
69235,25072,United States,horizon,0,6,A,Sandy loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6450005,-111.2091675,1.90133,1.9,0.20605,6.11,46.5
69236,25073,United States,horizon,6,20,ABt,Sandy clay loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6450005,-111.2091675,0.96248,0.96,0.10115,7.01,45.7
69240,25077,United States,horizon,5,11,A2,Gravelly Loam,2004,"Meagher Co, Montana","Coarse-loamy, mixed, superactive, frigid Typic Calciustept",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6488876,-111.2477798,2.49793,2.2348,0.26829,7.71,48.4
69241,25078,United States,horizon,11,30,Bk,Gravelly Loam,2004,"Meagher Co, Montana","Coarse-loamy, mixed, superactive, frigid Typic Calciustept",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6488876,-111.2477798,3.4783,1.7976,0.19876,8.05,36.9
69244,25081,United States,horizon,8,23,Bw,Very gravelly Sandy loam,2004,"Meagher Co, Montana","Sandy-skeletal, carbonatic, superactive, frigid Aridic Calciustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6305542,-111.1863861,1.78912,1.7048,0.19833,7.56,46.5
69246,25094,United States,horizon,0,11,A,Loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Aridic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6922226,-111.1983337,4.72291,4.5532,0.47001,7.36,25.1
69247,25095,United States,horizon,11,29,Btk,Gravelly Loam,2004,"Meagher Co, Montana","Fine-loamy, mixed, superactive, frigid Aridic Argiustoll",46.636195,-110.965625,30059,244,5931,United States,Meagher,US,MT059,46.6922226,-111.1983337,2.34325,1.5012,0.2271,7.86,24.7
69514,25118,United States,horizon,29,68,Bw1,Fine sandy loam,2004,"Jackson and Tillman Co, Oklahoma","Coarse-loamy, mixed, superactive, calcareous, thermic Typic Ustifluvent",34.381105,-98.92377,40141,244,6506,United States,Tillman,US,OK141,34.4063606,-99.2242813,0.95656,0.1392,0.02313,8.32,50.3
69675,25171,United States,horizon,0,15,A1,Cobbly Loam,2004,IUSS Tour,"Loamy-skeletal, isotic, mesic Andic Dystrudept",36.41416,-81.492985,37009,244,5963,United States,Ashe,US,NC009,36.4050827,-81.4731979,5.44379,5.44,0.38635,4.8,63.9
69681,25177,United States,horizon,0,24,A1,Cobbly Loam,2004,IUSS Tour,"Loamy, isotic, frigid Humic Lithic Dystrudept",36.41416,-81.492985,37009,244,5963,United States,Ashe,US,NC009,36.4063873,-81.4667282,6.15582,6.16,0.3552,5.03,68.8
69684,25180,United States,horizon,0,23,A,Loam,2004,IUSS Tour,"Fine-loamy, isotic, frigid Andic Dystrudept",36.41416,-81.492985,37009,244,5963,United States,Ashe,US,NC009,36.4030266,-81.4637222,7.16393,7.16,0.34964,4.59,60.2
71828,25815,United States,horizon,0,11,Ap1,Silt loam,2004,Indiana and Ohio Till Plain Study,"Fine, illitic, mesic Aeric Epiaqualf",40.51599,-85.654595,18053,244,5089,United States,Grant,US,IN053,40.4948616,-85.7336121,2.12105,1.8428,0.18501,7.28,14.0
71829,25816,United States,horizon,11,26,Ap2,Silt loam,2004,Indiana and Ohio Till Plain Study,"Fine, illitic, mesic Aeric Epiaqualf",40.51599,-85.654595,18053,244,5089,United States,Grant,US,IN053,40.4948616,-85.7336121,1.71516,1.4548,0.13661,7.58,12.5
71835,25822,United States,horizon,0,14,Ap1,Silt loam,2004,Indiana and Ohio Till Plain Study,"Fine, illitic, mesic Aeric Epiaqualf",40.51599,-85.654595,18053,244,5089,United States,Grant,US,IN053,40.4203873,-85.8170853,3.41309,3.41,0.35686,6.38,9.2
71836,25823,United States,horizon,14,29,Ap2,Silt loam,2004,Indiana and Ohio Till Plain Study,"Fine, illitic, mesic Aeric Epiaqualf",40.51599,-85.654595,18053,244,5089,United States,Grant,US,IN053,40.4203873,-85.8170853,1.1994,1.2,0.16296,6.71,6.8
71848,25835,United States,horizon,0,19,Ap1,Silt loam,2004,Indiana and Ohio Till Plain Study,"Fine, mixed, active, mesic Aeric Epiaqualf",40.072465,-86.052285,18057,244,5091,United States,Hamilton,US,IN057,40.1860847,-86.0183334,0.95939,0.96,0.10649,5.7,10.9
71849,25836,United States,horizon,19,28,Ap2,Silt loam,2004,Indiana and Ohio Till Plain Study,"Fine, mixed, active, mesic Aeric Epiaqualf",40.072465,-86.052285,18057,244,5091,United States,Hamilton,US,IN057,40.1860847,-86.0183334,0.79357,0.79,0.08423,5.61,10.2
71856,25843,United States,horizon,0,24,Ap,Silt loam,2004,Indiana and Ohio Till Plain Study,"Fine, mixed, active, mesic Aeric Epiaqualf",40.072465,-86.052285,18057,244,5091,United States,Hamilton,US,IN057,40.1860847,-86.018364,1.19737,1.2,0.12257,6.98,21.0
71862,25849,United States,horizon,0,25,Ap,Silt loam,2004,Indiana and Ohio Till Plain Study,"Fine-loamy, mixed, superactive, mesic Fluventic Eutrudept",40.780955,-86.01644,18103,244,5114,United States,Miami,US,IN103,40.755806,-86.0228577,2.27281,1.742,0.20275,7.71,30.9
71868,25855,United States,horizon,0,25,Ap,Sandy loam,2004,Indiana and Ohio Till Plain Study,"Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Argiudoll",41.395275,-85.423465,18113,244,5119,United States,Noble,US,IN113,41.5233345,-85.5727463,1.26749,1.27,0.12484,6.28,66.1
71875,25862,United States,horizon,0,10,Ap1,Silty clay loam,2004,Indiana and Ohio Till Plain Study,"Fine, mixed, active, mesic Typic Argiaquoll",40.74218,-85.25867,18179,244,5152,United States,Wells,US,IN179,40.7619438,-85.1481705,1.65647,1.66,0.16859,6.33,12.8
71876,25863,United States,horizon,10,25,Ap2,Silty clay loam,2004,Indiana and Ohio Till Plain Study,"Fine, mixed, active, mesic Typic Argiaquoll",40.74218,-85.25867,18179,244,5152,United States,Wells,US,IN179,40.7619438,-85.1481705,1.49741,1.5,0.19938,6.47,12.3
71885,25872,United States,horizon,0,13,Ap1,Silt loam,2004,Indiana and Ohio Till Plain Study,"Fine, illitic, mesic Aeric Epiaqualf",40.74218,-85.25867,18179,244,5152,United States,Wells,US,IN179,40.7613602,-85.1481705,1.36595,1.37,0.14005,5.79,18.2
